'1514','CNH FINANCIAL SERVICES SUCURSAL EN ESPAÑA'
'1515','CITIBANK NA SUCURSAL EN ESPAÑA'
'1516','JP MORGAN INTERNATIONAL BANK LIMITED SUCURSAL EN ESPAÑA'
'1517','LANDSBANKI ISLANDS HF (EN LIQUIDACION) SUCURSAL EN ESPAÑA'
'1518','DEPFA BANK PLC SUCURSAL EN ESPAÑA'
'1519','SVENSKA HANDELSBANKEN AB SUCURSAL EN ESPAÑA'
'1520','MEDIOBANCA SUCURSAL EN ESPAÑA'
'1521','BINCKBANK NV SUCURSAL EN ESPAÑA'
'1522','EFG BANK (LUXEMBOURG) SA SUCURSAL EN ESPAÑA'
'1523','MERCEDES-BENZ BANK AG SUCURSAL EN ESPAÑA'
'1524','UBI BANCA INTERNATIONAL SA SUCURSAL EN ESPAÑA'
'1525','BANQUE CHAABI DU MAROC SUCURSAL EN ESPAÑA'
'1526','CLOSE BROTHERS LIMITED SUCURSAL EN ESPAÑA'
'1527','KAUPTHING BANK HF SUCURSAL EN ESPAÑA'
'1528','JCB FINANCE SAS SUCURSAL EN ESPAÑA'
'1529','MCE BANK GMBH SUCURSAL EN ESPAÑA'
'1530','SOFINLOC INSTITUIÇAO FINANCEIRA DE CREDITO SA SUCURSAL EN ESPAÑA'
'1531','CREDIT SUISSE INTERNATIONAL SUCURSAL EN ESPAÑA'
'1532','BNP PARIBAS FACTOR SA SUCURSAL EN ESPAÑA'
'1533','BMW BANK GMBH SUCURSAL EN ESPAÑA'
'1534','KBL EUROPEAN PRIVATE BANKERS SA SUCURSAL EN ESPAÑA'
'1535','AKF BANK GMBH & CO KG SUCURSAL EN ESPAÑA'
'1701','LA PEDRESINA III SA'
'1702','EURODIVISAS SA'
'1703','AIRPORT CHANGE SA'
'1704','CHANGE EXPRESS SA'
'1705','ATOCHA CAMBIOS SA'
'1706','RD MONEY TRANSFER SA'
'1707','SMALL W0RLD FINANCIAL SERVICES SPAIN SA'
'1708','CAMBITUR INTERNATIONAL SA'
'1709','ANROGA SA'
'1710','AMERICAN EXPRESS FOREIGN EXCHANGE SA'
'1711','JET PERU MONEY TRANSFER SA'
'1712','COMPAÑIA INTERNACIONAL DE SERVICIOS DE MONEDA EXTRANJERA SA'
'1713','WESTERN UNION RETAIL SERVICES SPAIN SA'
'1714','CHANGE AND TRANSFER SA'
'1715','SOCIEDAD ANONIMA DE VIAJES Y SERVICIOS DE AUTOPISTA (SAVISA)'
'1716','MACCORP EXACT CHANGE SA'
'1717','MONEY EXPRESS TRANSFER SA'
'1718','SAFE INTERENVIOS SA'
'1719','QUICK CHANGE SOCIEDAD ANONIMA (EN LIQUIDACION)'
'1720','UNITED EUROPHIL SA'
'1721','MUNDIAL MONEY TRANSFER SA'
'1722','I TRANSFER MONEY MOVERS SA'
'1723','CHANGE CENTER SOCIEDAD ANONIMA'
'1724','MONEY GRAM SPAIN SA'
'1725','SANTANDER ENVIOS SA'
'1726','UNIVERSAL DE ENVIOS SA'
'1727','UNIGIROS INTERNACIONAL SA'
'1728','ASSARF CHAABI SA'
'1729','CAMBIOS SOL SA'
'1730','CHANGEPOINT SA'
'1731','INSTANT MONEY TRANSFER SA'
'1732','EUROENVIOS MONEY TRANSFERS SA'
'1733','EL IMPERIO DEL ENVIO IMPERENVIOS SA'
'1734','MONEY EXCHANGE SA'
'1735','CAMBIOS Y TRANSFERENCIAS STAR EXPRESS SA'
'1736','MASTER ENVIOS UNIDOS SA'
'1737','ENVIA TELECOMUNICACIONES SA'
'1738','ANGELO COSTA SPAIN SA'
'1739','DOLLAR EXPRESS SA'
'1740','TELEGIROS SA'
'1741','INTERENVIOS MONEY TRANSFERS SA'
'1742','SUN MONEY EXPRESS SA'
'1743','BPI EXPRESS REMITTANCE SPAIN SA'
'1744','UNIGIROS EXPRESS SA'
'1745','GIROEXPRESS SA'
'1746','GEOMIL TRANSFER SOCIEDAD ANONIMA'
'1747','HISPANO WORLD TRANSFER SA'
'1748','EXPRESS PADALA ESPAÑA SA'
'1749','MONEYGRAM PAYMENT SYSTEMS SPAIN SA'
'1750','ENVIALIA MONEY TRANSFERS SA'
'1751','CAPITAL MONEY TRANSFER SA'
'1752','TRANS FAST FINANCIAL SERVICES SA'
'1753','BBVA DINERO EXPRESS SA'
'1754','BAKNOTES SA'
'1755','METRO-REMITTANCE CENTER SA'
'1756','TITANES TELECOMUNICACIONES SOCIEDAD ANONIMA'
'1757','CBN REMITTANCE CENTER SA'
'1758','MONTY GLOBAL PAYMENTS SA'
'1759','LATIN TRAVEL MONEY TRANSFER SA'
'1760','ELECTRONIC FOREIGN EXCHANGE SA'
'1761','COINSTAR MONEY TRANSFER SPAIN SA'
'1762','MONEYTRANS WORLD SA'
'1763','INTERCHANGE SPAIN SA'
'1764','LEFER TRANSFER SA'
'1765','PNB GLOBAL FILIPINO REMITTANCE SPAIN SA'
'1766','MUNDO ENVIOS SA'
'1767','FENIXTRANSFERS SA'
'1768','UNIVERSAL TRANSFER MONEY ON SA'
'1769','FACIL ENVIOS SA'
'1770','CERRO CATEDRAL SOCIEDAD ANONIMA'
'1771','MONEYONE EXPRESS FINANCIAL SA'
'1772','HERBON ENVIOS SA'
'1773','LA REAL DE ENVIOS SA'
'1774','AUSTROGIROS SOCIEDAD ANONIMA'
'1775','TERRA MONEY CASH SA'
'1776','TRANSFERENCIAS AMERICA SA'
'1777','CHOICE MONEY TRANSFER ESPAÑA SA'
'1778','VIGO REMITTANCE ESPAÑA SA'
'1779','LATINVEST ESPAÑA SA'
'1780','EASY REMITTANCE SA'
'1781','CLICK TRANSFER SA'
'1782','UNIVERSAL DE CAMBIOS SA'
'1783','TELEFONICA REMESAS SA'
'2000','CONFEDERACION ESPAÑOLA DE CAJAS DE AHORROS'
'2001','CAJA DE AHORROS PROVINCIAL DE ALBACETE'
'2002','MONTE DE PIEDAD Y CAJA DE AHORROS DE ALCOY'
'2003','CAJA DE AHORROS DE ALHAMA DE MURCIA'
'2004','CAJA DE AHORROS DEL SURESTE DE ESPAÑA'
'2005','CAJA DE AHORROS PROVINCIAL DE ALICANTE'
'2006','MONTE DE PIEDAD Y CAJA DE AHORROS DE ALMERIA'
'2007','CAJA DE AHORROS Y PRESTAMOS DE ANTEQUERA'
'2008','CAJA GENERAL DE AHORROS Y MONTE DE PIEDAD DE AVILA'
'2009','CAJA CENTRAL DE AHORRO Y PRESTAMOS DE AVILA'
'2010','MONTE DE PIEDAD Y CAJA GENERAL DE AHORROS DE BADAJOZ'
'2011','CAJA DE AHORROS Y MONTE DE PIEDAD DE BARCELONA'
'2012','CAJA DE PENSIONES PARA LA VEJEZ Y DE AHORROS DE CATALUÑA Y BALEARES'
'2013','CAIXA D\'ESTALVIS DE CATALUNYA'
'2014','CAJA DE AHORROS DE LA SAGRADA FAMILIA DE BARCELONA'
'2015','CAJA DE AHORROS Y MONTE DE PIEDAD MUNICIPAL DE BILBAO'
'2016','CAJA DE AHORROS VIZCAINA'
'2017','CAJA DE AHORROS Y MONTE DE PIEDAD DEL CIRCULO CATOLICO DE OBREROS DE BURGOS'
'2018','CAJA DE AHORROS MUNICIPAL DE BURGOS'
'2019','CAJA DE AHORROS Y MONTE DE PIEDAD DE CACERES'
'2020','CAJA DE AHORROS Y MONTE DE PIEDAD DE CADIZ'
'2021','CAJA DE AHORROS Y PRESTAMOS DE CARLET'
'2022','CAJA DE AHORROS Y MONTE DE PIEDAD DE CASTELLON'
'2023','CAJA DE AHORROS Y MONTE DE PIEDAD DE CEUTA'
'2024','CAJA DE AHORROS Y MONTE DE PIEDAD DE CORDOBA'
'2025','CAJA PROVINCIAL DE AHORROS DE CORDOBA'
'2026','CAJA DE AHORROS Y MONTE DE PIEDAD DE LA CORUÑA Y LUGO'
'2027','CAJA DE AHORROS DE NUESTRA SEÑORA DE LOS DOLORES DE CREVILLENTE'
'2028','CAJA DE AHORROS DE CUENCA Y CIUDAD REAL'
'2029','CAJA GENERAL DE AHORROS Y MONTE DE PIEDAD DE EL FERROL'
'2030','CAIXA D\'ESTALVIS DE GIRONA'
'2031','CAJA GENERAL DE AHORROS DE GRANADA'
'2032','CAJA DE AHORRO PROVINCIAL DE GUADALAJARA'
'2033','CAJA PROVINCIAL DE AHORROS Y MONTE DE PIEDAD DE HUELVA'
'2034','CAJA DE AHORROS DE JEREZ DE LA FRONTERA'
'2035','CAJA DE AHORROS Y MONTE DE PIEDAD DE LEON'
'2036','CAJA DE AHORROS Y MONTE DE PIEDAD DE LERIDA'
'2037','CAJA DE AHORROS DE LA RIOJA'
'2038','CAJA DE AHORROS Y MONTE DE PIEDAD DE MADRID'
'2039','CAJA DE AHORROS PROVINCIAL DE MALAGA'
'2040','CAIXA D\'ESTALVIS COMARCAL DE MANLLEU'
'2041','CAIXA D\'ESTALVIS DE MANRESA'
'2042','CAIXA D\'ESTALVIS LAIETANA'
'2043','CAJA DE AHORROS DE MURCIA'
'2044','CAJA DE AHORROS DE NOVELDA'
'2045','CAJA DE AHORROS Y MONTE DE PIEDAD DE ONTINYENT'
'2046','CAJA DE AHORROS PROVINCIAL DE ORENSE'
'2047','CAJA DE AHORROS Y SOCORROS Y MONTE DE PIEDAD DE NUESTRA SEÑORA DE MONSERRATE'
'2048','CAJA DE AHORROS DE ASTURIAS'
'2049','CAJA DE AHORROS Y MONTE DE PIEDAD DE PALENCIA'
'2050','CAJA DE AHORROS Y PRESTAMOS DE PALENCIA'
'2051','CAJA DE AHORROS Y MONTE DE PIEDAD DE LAS BALEARES'
'2052','CAJA INSULAR DE AHORROS DE CANARIAS'
'2053','CAJA DE AHORROS Y MONTE DE PIEDAD MUNICIPAL DE PAMPLONA'
'2054','CAJA DE AHORROS Y MONTE DE PIEDAD DE NAVARRA'
'2055','CAJA DE AHORROS Y MONTE DE PIEDAD DE PLASENCIA'
'2056','COLONYA - CAIXA D\'ESTALVIS DE POLLENSA'
'2057','CAJA DE AHORROS PROVINCIAL DE PONTEVEDRA'
'2058','MONTE DE PIEDAD Y CAJA DE AHORROS DE RONDA'
'2059','CAIXA D\'ESTALVIS DE SABADELL'
'2060','CAJA DE AHORROS Y SOCORROS DE SAGUNTO'
'2061','CAJA DE AHORROS Y MONTE DE PIEDAD DE SALAMANCA'
'2062','CAJA DE AHORROS Y MONTE DE PIEDAD MUNICIPAL DE SAN SEBASTIAN'
'2063','CAJA DE AHORROS PROVINCIAL DE GUIPUZCOA'
'2064','CAJA DE AHORROS INSULAR DE LA PALMA'
'2065','CAJA GENERAL DE AHORROS DE CANARIAS'
'2066','CAJA DE AHORROS DE SANTANDER Y CANTABRIA'
'2067','CAJA DE AHORROS - MONTE DE PIEDAD DE SANTIAGO'
'2068','CAJA DE AHORROS Y MONTE DE PIEDAD DE SEGORBE'
'2069','CAJA DE AHORROS Y MONTE DE PIEDAD DE SEGOVIA'
'2070','MONTE DE PIEDAD Y CAJA DE AHORROS DE SEVILLA'
'2071','CAJA DE AHORROS PROVINCIAL SAN FERNANDO DE SEVILLA Y JEREZ'
'2072','CAJA GENERAL DE AHORROS Y PRESTAMOS DE LA PROVINCIA DE SORIA'
'2073','CAIXA D\'ESTALVIS DE TARRAGONA'
'2074','CAIXA D\'ESTALVIS DE TERRASSA'
'2075','CAJA DE AHORROS PROVINCIAL DE TOLEDO'
'2076','CAJA GENERAL DE AHORROS Y MONTE DE PIEDAD DE TORRENT'
'2077','CAJA DE AHORROS DE VALENCIA CASTELLON Y ALICANTE BANCAJA'
'2078','CAJA DE AHORROS POPULAR DE VALLADOLID'
'2079','CAJA DE AHORROS PROVINCIAL DE VALLADOLID'
'2080','CAIXA DE AFORROS DE VIGO OURENSE E PONTEVEDRA (CAIXANOVA)'
'2081','CAIXA D\'ESTALVIS DEL PENEDES'
'2082','CAJA DE AHORROS Y MONTE DE PIEDAD DE VITORIA'
'2083','CAJA PROVINCIAL DE AHORROS DE ALAVA'
'2084','CAJA DE AHORROS PROVINCIAL DE ZAMORA'
'2085','CAJA DE AHORROS Y MONTE DE PIEDAD DE ZARAGOZA ARAGON Y RIOJA (IBERCAJA)'
'2086','CAJA DE AHORROS DE LA INMACULADA DE ARAGON'
'2087','CAJA DE AHORROS PROVINCIAL DE LUGO'
'2088','CAJA POSTAL DE AHORROS'
'2089','CAJA PROVINCIAL DE AHORROS DE GRANADA'
'2090','CAJA DE AHORROS DEL MEDITERRANEO'
'2091','CAJA DE AHORROS DE GALICIA'
'2092','CAJA PROVINCIAL DE AHORROS DE JAEN'
'2093','CAJA DE AHORROS PROVINCIAL DE VALENCIA'
'2094','CAJA DE AHORROS Y MONTE DE PIEDAD DE AVILA'
'2095','BILBAO BIZKAIA KUTXA AURREZKI KUTXA ETA BAHITETXEA'
'2096','CAJA ESPAÑA DE INVERSIONES CAJA DE AHORROS Y MONTE DE PIEDAD'
'2097','CAJA DE AHORROS DE VITORIA Y ALAVA- ARABA ETA GASTEIZKO AURREZKI KUTXA'
'2098','MONTE DE PIEDAD Y CAJA DE AHORROS DE HUELVA Y SEVILLA'
'2099','CAJA DE AHORROS Y MONTE DE PIEDAD DE EXTREMADURA'
'2100','CAJA DE AHORROS Y PENSIONES DE BARCELONA'
'2101','CAJA DE AHORROS Y MONTE DE PIEDAD DE GIPUZKOA Y SAN SEBASTIAN'
'2102','CAJA DE AHORROS PROVINCIAL DE ALICANTE Y VALENCIA'
'2103','MONTES DE PIEDAD Y CAJA DE AHORROS DE RONDA CADIZ ALMERIA MALAGA Y ANTEQUERA (UNICAJA)'
'2104','CAJA DE AHORROS DE SALAMANCA Y SORIA'
'2105','CAJA DE AHORROS DE CASTILLA-LA MANCHA'
'2106','MONTE DE PIEDAD Y CAJA DE AHORROS SAN FERNANDO DE HUELVA JEREZ Y SEVILLA'
'3000','CAJA RURAL NACIONAL'
'3001','CAJA RURAL DE ALMENDRALEJO SOCIEDAD COOPERATIVA DE CREDITO'
'3002','CAJA RURAL DE BADAJOZ'
'3003','CAJA RURAL DEL BIERZO SDAD COOP CTO LTDA EN LIQUIDACION'
'3004','CAJA RURAL DEL MEDITERRANEO SDAD COOP CTO LTDA'
'3005','CAJA RURAL CENTRAL SOCIEDAD COOPERATIVA DE CREDITO'
'3006','CAJA RURAL PROVINCIAL DE PONTEVEDRA SDAD COOP CTO LTDA'
'3007','CAJA RURAL DE GIJON COOPERATIVA DE CREDITO'
'3008','CAJA RURAL DE NAVARRA S COOP DE CREDITO'
'3009','CAJA RURAL DE EXTREMADURA SOCIEDAD COOPERATIVA DE CREDITO'
'3010','CAJA RURAL PROVINCIAL DE BARCELONA SDAD COOP CATALANA CTO LTDA'
'3011','CAJA RURAL PROVINCIAL DE CACERES'
'3012','CAJA RURAL PROVINCIAL DE CADIZ SDAD COOP CTO LTDA EN LIQUIDACION'
'3013','CAJA RURAL PROVINCIAL DE AVILA SDAD COOP CTO LTDA EN LIQUIDACION'
'3014','CAJA RURAL PROVINCIAL DE GERONA SDAD COOP CTO LTDA'
'3015','CAJA RURAL DE LA RIOJA SDAD COOP CTO LTDA'
'3016','CAJA RURAL DE SALAMANCA SOCIEDAD COOPERATIVA DE CREDITO'
'3017','CAJA RURAL DE SORIA SOCIEDAD COOPERATIVA DE CREDITO'
'3018','CAJA RURAL REGIONAL SAN AGUSTIN FUENTE ALAMO MURCIA SOCIEDAD COOPERATIVA DE CREDITO'
'3019','SDAD COOP ANDALUZA CTO CAJA RURAL \'SAN JOSE\''
'3020','CAJA RURAL DE UTRERA SOCIEDAD COOPERATIVA ANDALUZA DE CREDITO'
'3021','CAJA RURAL DE ARAGON SOCIEDAD COOPERATIVA DE CREDITO'
'3022','CAJA RURAL DE FUENTEPELAYO SOCIEDAD COOPERATIVA DE CREDITO'
'3023','CAJA RURAL DE GRANADA SOCIEDAD COOPERATIVA DE CREDITO'
'3024','ACOFAR SOCIEDAD COOPERATIVA DE CREDITO LIMITADA'
'3025','CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS S COOP DE CREDITO'
'3026','CAJA DE CREDITO INDUSTRIAL COOPERATIVO SOCIEDAD COOPERATIVA DE CREDITO LIMITADA'
'3027','CAJA DE CREDITO DE MADRID SOCIEDAD COOPERATIVA'
'3028','CAJA DE CREDITO MEDITERRANEA COOPERATIVA DE CREDITO'
'3029','CAJA DE CREDITO DE PETREL CAJA RURAL COOPERATIVA DE CREDITO VALENCIANA'
'3030','CAJA DE CREDITO SOCIAL COOPERATIVO'
'3031','CAJA DE CREDITO DEL SUR COOPERATIVA DE CREDITO'
'3032','CAJA DE CREDITO PARA LA VIVIENDA'
'3033','CAJA GENERAL DE CREDITO SOCIEDAD COOPERATIVA'
'3034','CAJA IBERICA DE CREDITO COOPERATIVO'
'3035','CAJA LABORAL POPULAR COOP DE CREDITO'
'3036','CAJA POPULAR DE CREDITO COOPERATIVO DE LEON'
'3037','CENTRAL DEL AHORRO POPULAR DE MADRID'
'3038','CENTRAL DEL AHORRO POPULAR DE SEVILLA'
'3039','CENTRAL DEL AHORRO POPULAR DE VALENCIA COOPERATIVA DE CREDITO'
'3040','COOPERATIVA CAJA HISPANA DE CREDITO'
'3041','COOPERATIVA DE CREDITO Y AHORRO DE BARCELONA'
'3042','COOPERATIVA DE CREDITO Y AHORRO SAN ALBERTO MAGNO EN LIQUIDACION'
'3043','CREDITO Y AHORRO SANITARIO SOCIEDAD COOPERATIVA'
'3044','COOPERATIVA DE CREDITO Y AHORRO DE LA 2ª AGRUPACION MEDICA'
'3045','CAIXA RURAL ALTEA COOPERATIVA DE CREDIT VALENCIANA'
'3046','COOPERATIVA DE CREDITO Y FOMENTO INDUSTRIAL'
'3047','COOPERATIVA DE CREDITO DE JAVEA'
'3048','CAJA DE CREDITO MUTUAL COOPERATIVA DE CREDITO'
'3049','CAJA DE CREDITO DE GRANOLLERS SOCIEDAD COOPERATIVA CATALANA DE CREDITO LIMITADA EN LIQUIDACION'
'3050','COOPERATIVA DE CREDITO Y AHORRO DE ENTREVIAS SCOOP'
'3051','CREDITO COOPERATIVO (CRECO)'
'3052','CAJA INTERPROVINCIAL DE CREDITO SOCIEDAD COOPERATIVA'
'3053','CREDITO Y PREVISION COOPERATIVA DE CREDITO'
'3054','CAJA GRUMECO S COOP DE CREDITO'
'3055','INSTITUTO ECONOMICO COOPERATIVO SOCIEDAD COOPERATIVA'
'3056','CAJA RURAL DE ALBACETE SOCIEDAD COOPERATIVA DE CREDITO'
'3057','CAJA RURAL ALICANTE S COOP DE CREDITO'
'3058','CAJAMAR CAJA RURAL SOCIEDAD COOPERATIVA DE CREDITO'
'3059','CAJA RURAL DE ASTURIAS SOCIEDAD COOPERATIVA DE CREDITO'
'3060','CAJA RURAL DE BURGOS SOCIEDAD COOPERATIVA DE CREDITO'
'3061','CAJA RURAL CREDICOOP S COOP DE CREDITO'
'3062','CAJA RURAL DE CIUDAD REAL SOCIEDAD COOPERATIVA DE CREDITO'
'3063','CAJA RURAL DE CORDOBA SOCIEDAD COOPERATIVA DE CREDITO'
'3064','CAJA RURAL DE CUENCA SOCIEDAD COOPERATIVA DE CREDITO'
'3065','CAJA RURAL DE HUELVA SOCIEDAD COOPERATIVA DE CREDITO'
'3066','CAJA RURAL DE HUESCA S COOP DE CREDITO'
'3067','CAJA RURAL DE JAEN BARCELONA Y MADRID SOCIEDAD COOPERATIVA DE CREDITO'
'3068','CAJA RURAL DE LEON SDAD COOP CTO LTDA'
'3069','CAIXA RURAL DE CATALUNYA SDAD COOP CATALANA CTO LTDA'
'3070','CAIXA RURAL GALEGA SOCIEDAD COOPERATIVA DE CREDITO LIMITADA GALLEGA'
'3071','CAJA RURAL PROVINCIAL DE MADRID SDAD COOP CTO LTDA'
'3072','CAJA RURAL DE MALAGA SOCIEDAD COOPERATIVA DE CREDITO'
'3073','CAJA RURAL PROVINCIAL DE MURCIA SDAD COOP CTO LTDA'
'3074','CAJA RURAL PROVINCIAL DE ORENSE SDAD COOP CTO LTDA'
'3075','CAJA RURAL PROVINCIAL SDAD COOP DE CTO AGRARIO LTDA DE REUS EN LIQUIDACION'
'3076','CAJASIETE CAJA RURAL SOCIEDAD COOPERATIVA DE CREDITO'
'3077','CAJA RURAL DE CANTABRIA SDAD COOP CTO LTDA EN LIQUIDACION'
'3078','CAJA RURAL DE SEGOVIA COOPERATIVA DE CREDITO'
'3079','CAJA RURAL DE SEVILLA S COOP DE CREDITO'
'3080','CAJA RURAL DE TERUEL SOCIEDAD COOPERATIVA DE CREDITO'
'3081','CAJA RURAL DE TOLEDO SOCIEDAD COOPERATIVA DE CREDITO'
'3082','CAJA RURAL DEL MEDITERRANEO RURALCAJA S COOP DE CREDITO'
'3083','CAJA RURAL DEL DUERO SDAD COOP CTO LTDA'
'3084','IPAR KUTXA RURAL S COOP DE CREDITO'
'3085','CAJA RURAL DE ZAMORA COOPERATIVA DE CREDITO'
'3086','CHJA RURAL PROVINCIAL DE PALENCIA SDAD COOP CTO LTDA'
'3087','COOPERATIVA DE CREDITO CAJA RURAL \'SAN MATEO\''
'3088','CAJA RURAL PROVINCIAL DE ALAVA SDAD COOP CTO LTDA'
'3089','CAJA RURAL DE BAENA NTRA SRA DE GUADALUPE SOCIEDAD COOPERATIVA DE CREDITO ANDALUZA'
'3090','CAJA RURAL COMARCAL DE CARRION DE LOS CONDES SDAD COOP CTO LTDA EN LIQUIDACION'
'3091','CAJA RURAL COMARCAL DE TALAVERA SDAD COOP CTO LTDA EN LIQUIDACION'
'3092','CAJA RURAL DE ZARAGOZA S COOP DE CREDITO'
'3093','CAJA RURAL DEL CAMPO DE CARIÑENA SDAD COOP CTO LTDA'
'3094','CAJA CAMPO CAJA RURAL S COOP DE CREDITO'
'3095','CAJA RURAL SAN ROQUE DE ALMENARA SCOOP DE CREDITO V'
'3096','CAIXA RURAL DE L\'ALCUDIA SOCIEDAD COOPERATIVA VALENCIANA DE CREDITO'
'3097','CAJA DE PROMOCION Y CREDITO SOCIEDAD COOPERATIVA LIMITADA'
'3098','CAJA RURAL NTRA SRA DEL ROSARIO SOCIEDAD COOPERATIVA ANDALUZA DE CREDITO'
'3099','COOPERATIVA DE CREDITO CAJA RURAL DEL VALLE DE AYORA'
'3100','CAJA RURAL DE CARCAIXENT COOP CTO VALENCIANA'
'3101','SOCIEDAD COOP CTO AGRARIO LTDA CAJA RURAL DE LA MANCHA'
'3102','CAIXA RURAL SANT VICENT FERRER DE LA VALL D\'UIXO COOP DE CREDIT V'
'3103','CAJA RURAL DEL PIRINEO SDAD COOP CTO LTDA'
'3104','CAJA RURAL DE CAÑETE DE LAS TORRES NTRASRADEL CAMPO SOCIEDAD COOPERATIVA ANDALUZA DE CREDITO'
'3105','CAIXA RURAL DE CALLOSA D\'EN SARRIA COOPERATIVA DE CREDITO VALENCIANA'
'3106','CAJA RURAL DE CTO DE LA COOP COMARCAL DE AVICULTURA DE REUS SDAD COOP CATALANA DE CTO LTDA'
'3107','CAJA RURAL LOS PEDROCHES SOCIEDAD COOPERATIVA DE CREDITO'
'3108','CAJA RURAL SAN ANTONIO DE BENICASIM S COOP DE CREDITO V'
'3109','SDAD COOP CTO AGRARIO CAJA RURAL DE FUENTES DE LEON'
'3110','CAJA RURAL CATOLICO AGRARIA S COOP DE CREDITO V'
'3111','CAIXA RURAL LA VALL \'SAN ISIDRO\' SOCIEDAD COOPERATIVA DE CREDITO VALENCIANA'
'3112','CAJA RURAL SAN JOSE DE BURRIANA S COOP DE CREDITO V'
'3113','CAJA RURAL SAN JOSE DE ALCORA S COOP DE CREDITO V'
'3114','CAJA RURAL CASTELLON - S ISIDRO S COOP DE CREDITO V'
'3115','CAJA RURAL \'NUESTRA MADRE DEL SOL\' S COOP ANDALUZA DE CREDITO'
'3116','CAJA RURAL COMARCAL DE MOTA DEL CUERVO SDAD COOP LTDA CTO AGRARIO'
'3117','CAIXA RURAL D\'ALGEMESI S COOP V DE CREDIT'
'3118','CAIXA RURAL TORRENT COOPERATIVA DE CREDIT VALENCIANA'
'3119','CAJA RURAL SAN JAIME DE ALQUERIAS NIÑO PERDIDO S COOP DE CREDITO V'
'3121','CAJA RURAL DE CHESTE SOCIEDAD COOPERATIVA DE CREDITO'
'3122','COOPERATIVA DE CREDITO CAJA RURAL \'NUESTRA SEÑORA DE LOS ANGELES\''
'3123','CAIXA RURAL DE TURIS COOPERATIVA DE CREDITO VALENCIANA'
'3124','CAJA RURAL DE GODELLETA COOPERATIVA CREDITO VALENCIANA'
'3125','(COOPERATIVA DE CREDITO AGRICOLA) \'CAJA RURAL DE ALMANSA\''
'3126','CAJA RURAL DE CENIZATE SDAD COOP CTO LTDA EN LIQUIDACION'
'3127','CAJA RURAL DE CASAS IBAÑEZ S COOP DE CREDITO DE CASTILLA-LA MANCHA'
'3128','CAJA RURAL DE LA RODA SOCIEDAD COOPERATIVA DE CREDITO DE CASTILLA LA MANCHA'
'3129','CAIXA RURAL SEGRE-CINCA SDAD COOP CATALANA CTO LTDA'
'3130','CAJA RURAL SAN JOSE DE ALMASSORA S COOP DE CREDITO V'
'3131','CAJA RURAL SAN JOSE DE ARTANA COOP CTO VALENCIANA'
'3132','COOPERATIVA DE CREDITO CAJA RURAL \'SAN MARTIN\' DE SAN MARTIN DE UNX'
'3133','CAJA RURAL COOPERATIVA DE CREDITO DE HOYOCASERO'
'3134','CAJA RURAL NUESTRA SEÑORA DE LA ESPERANZA DE ONDA S COOP DE CREDITO V'
'3135','CAJA RURAL SAN JOSE DE NULES S COOP DE CREDITO V'
'3136','CAJA RURAL DE SAX MONTAÑA Y VINALOPO SDAD COOP LTDA'
'3137','CAJA RURAL DE CASINOS S COOP DE CREDITO V'
'3138','CAJA RURAL DE BETXI S COOP DE CREDITO V'
'3139','CAJA RURAL DE ARENAS DE SAN PEDRO SDAD COOP CTO LTDA'
'3140','CAJA RURAL DE GUISSONA SOCIEDAD COOPERATIVA DE CREDITO'
'3141','CAIXA RURAL PENEDES-GARRAF SDAD COOP CATALANA CTO LTDA'
'3142','SOCIEDAD COOPERATIVA LIMITADA DE CREDITO AGRARIO CAJA RURAL DE ALMENAR'
'3143','CAJA RURAL CITRICOLA SDAD COOP CTO LTDA'
'3144','CAJA RURAL DE VILLAMALEA S COOP DE CREDITO AGRARIO DE CASTILLA-LA MANCHA'
'3145','CAJA INTERPROFESIONAL DE CREDITO SOCIEDAD COOPERATIVA DE CREDITO LIMITADA'
'3146','CAJA DE CREDITO COOPERATIVO SOCIEDAD COOPERATIVA DE CREDITO'
'3147','CAIXA RURAL DE BALEARS S COOP DE CREDITO'
'3148','CAJA RURAL PROVINCIAL DE LA CORUÑA SDAD COOP CTO LTDA'
'3149','CAJA DE INVERSION SOCIEDAD COOPERATIVA DE CREDITO LIMITADA'
'3150','CAJA RURAL DE ALBAL COOPERATIVA CREDITO VALENCIANA'
'3151','CAJA PRIVADA DE CREDITO SOCIEDAD COOPERATIVA LIMITADA'
'3152','CAJA RURAL DE VILLAR COOP DE CREDITO V'
'3153','CAJA RURAL COOPERATIVA DE CREDITO DE PEDRO BERNARDO'
'3154','CAJA RURAL DE LA CARLOTA SDAD COOP ANDALUZA CTO LTDA (EN LIQUIDACION)'
'3155','CAJA RURAL DE MONCOFAR COOPERATIVA CREDITO VALENCIANA'
'3156','CAJA RURAL\'NUESTRA SEÑORA DE LA ASUNCION\' DE SONEJA COOPERATIVA CREDITO VALENCIANA'
'3157','CAJA RURAL LA JUNQUERA DE CHILCHES S COOP DE CREDITO V'
'3158','CAJA RURAL \'SAN FELIPE NERI\' DE LA LLOSA COOPERATIVA CREDITO VALENCIANA'
'3159','CAIXA POPULAR-CAIXA RURAL S COOP DE CREDITO V'
'3160','CAIXA RURAL SANT JOSEP DE VILAVELLA S COOP DE CREDITO V'
